text,label,source_url,category
Deutsche Post: Ihr Paket 00340434847959430 liegt in der Filiale zur Abholung bereit. Bitte Ausweis mitbringen. Infos: https://www.deutschepost.de/de/s/sendungsverfolgung.html,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Bürgeramt Mitte: Erinnerung an Ihren Termin morgen um 13:00 Uhr. Bitte bringen Sie Ihre Unterlagen mit.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Augenoptik Blick: Bitte bestätigen Sie Ihren Termin am 28.6. um 9:20 Uhr mit JA.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Lieferando: Ihre Lieferung kommt morgen zwischen 9:00 und 20:00 Uhr. Änderungen: https://www.lieferando.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Stadtwerke: Ihre Jahresabrechnung ist im Kundenportal verfügbar: https://www.stadtwerke.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
"Tierarztpraxis Nord: Ihr Termin wurde auf den 8.7., 17:20 Uhr verschoben. Passt das für Sie?",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Amazon: Ihre Bestellung 831-2414808 wurde bestätigt. Übersicht: https://www.amazon.de/gp/your-account/order-history,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Deutsche Post: Ihre Rücksendung 00340434645276696 ist bei uns eingegangen. Weitere Schritte: https://www.deutschepost.de/de/s/sendungsverfolgung.html,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Rundfunkbeitrag: Ihr Bescheid liegt in Ihrem Postfach bereit. Anmelden unter https://www.rundfunkbeitrag.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
Augenoptik Blick: Erinnerung: Ihr Termin ist am 14.5. um 8:20 Uhr. Bei Verhinderung bitte rechtzeitig absagen.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Deutsche Bank: Ihr Kontoauszug für August steht im Online-Banking bereit: https://www.deutsche-bank.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
DPD: Ihre Sendung 00340434592688426 wird heute zwischen 09:00 und 16:00 Uhr zugestellt. Sendungsverfolgung: https://www.dpd.com/de/de/empfangen/pakete-verfolgen/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
"Opa, ich habe dir das Video hochgeladen: https://www.youtube.com/watch?v=e9419r0qnhr",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",familie
DPD: Ihre Sendung 00340434726563708 wurde heute um 11:12 Uhr zugestellt. Details: https://www.dpd.com/de/de/empfangen/pakete-verfolgen/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
ING: Ihr Kontoauszug für Juni steht im Online-Banking bereit: https://www.ing.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
GLS: Ihr Paket 00340434264109919 kommt morgen zwischen 10:00 und 14:00 Uhr. Zustelloptionen ändern: https://www.gls-pakete.de/sendungsverfolgung,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Postbank: Ihr Freistellungsauftrag wurde aktualisiert. Details im Online-Banking: https://www.postbank.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
"congstar: Ihr Guthaben beträgt 45,00 €. Aufladen unter https://www.congstar.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",telekom_echt
Finanzamt: Ihre Zahlung ist eingegangen. Vielen Dank. Kontoübersicht: https://www.elster.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
Vodafone: Der Techniker-Termin am 18.10. zwischen 10:00 und 17:00 Uhr ist bestätigt.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",telekom_echt
Bundesagentur für Arbeit: Am 19.7. wird in Ihrer Straße von 13:00 bis 19:00 Uhr gewartet. Weitere Informationen: https://www.arbeitsagentur.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
Finanzamt: Ihre ausgeliehenen Medien sind bis zum 5.11. verlängert. Übersicht: https://www.elster.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
Praxis Dr. Meier: Bitte bestätigen Sie Ihren Termin am 15.9. um 15:20 Uhr mit JA.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Hermes: Leider konnten wir Sie heute nicht antreffen. Neuer Zustellversuch morgen. Wunschtermin wählen: https://www.myhermes.de/empfangen/sendungsverfolgung/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
congstar: Der Techniker-Termin am 8.3. zwischen 8:00 und 14:00 Uhr ist bestätigt.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",telekom_echt
Commerzbank: Ihre neue Girocard wurde versandt und kommt in wenigen Werktagen. Die PIN folgt separat per Post.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
DHL: Ihr Paket 00340434582334538 liegt in der Filiale zur Abholung bereit. Bitte Ausweis mitbringen. Infos: https://www.dhl.de/de/privatkunden/pakete-empfangen/verfolgen.html,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
"Zahnarztpraxis Kern: Ihr Termin wurde auf den 4.9., 15:00 Uhr verschoben. Passt das für Sie?",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Thalia: Ihre Bestellung 137-4206183 wurde versandt. Lieferung voraussichtlich Montag. https://www.thalia.de/mein-konto,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
"IKEA: Ihre Rücksendung ist eingegangen. Die Erstattung von 221,00 € erfolgt in wenigen Werktagen. https://www.ikea.com/de/de/customer-service/",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Deutsche Post: Ihr Paket 00340434682177668 wurde in der Packstation hinterlegt. Abholcode in der App. Mehr: https://www.deutschepost.de/de/s/sendungsverfolgung.html,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Postbank: Ihr Beratungstermin am 10.5. um 11:45 Uhr in der Filiale ist bestätigt. https://www.postbank.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
Deutsche Bank: Ihre neue Girocard wurde versandt und kommt in wenigen Werktagen. Die PIN folgt separat per Post.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
"Lieferando: Ihre Rücksendung ist eingegangen. Die Erstattung von 149,00 € erfolgt in wenigen Werktagen. https://www.lieferando.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Hermes: Ihre Sendung 00340434349957310 wurde heute um 14:23 Uhr zugestellt. Details: https://www.myhermes.de/empfangen/sendungsverfolgung/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Sparkasse: Ihr Kontoauszug für November steht im Online-Banking bereit: https://www.sparkasse.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
MediaMarkt: Ihre Bestellung 640-8101036 wurde versandt. Lieferung voraussichtlich Dienstag. https://www.mediamarkt.de/de/myaccount,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Augenarztpraxis Hoffmann: Erinnerung: Ihr Termin ist am 3.8. um 12:20 Uhr. Bei Verhinderung bitte rechtzeitig absagen.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Orthopädie Zentrum: Erinnerung an Ihren Termin morgen um 14:15 Uhr. Bitte bringen Sie Ihre Unterlagen mit.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
"KFZ-Werkstatt Braun: Ihr Termin wurde auf den 20.4., 18:00 Uhr verschoben. Passt das für Sie?",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Deutsche Bank: Die Wartungsarbeiten am Online-Banking sind abgeschlossen. Alle Funktionen stehen wieder zur Verfügung: https://www.deutsche-bank.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
Deutsche Post: Ihre Bestellung wurde versandt. Sendungsnummer 00340434727255918. Voraussichtliche Lieferung: Montag. Verfolgen: https://www.deutschepost.de/de/s/sendungsverfolgung.html,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Lieferando: Ihre Bestellung 270-8447546 wurde versandt. Lieferung voraussichtlich Montag. https://www.lieferando.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Bürgeramt Mitte: Ihr Termin am 26.2. um 15:00 Uhr ist bestätigt. Wir freuen uns auf Sie.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
AOK: Ihre ausgeliehenen Medien sind bis zum 11.2. verlängert. Übersicht: https://www.aok.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
GLS: Ihre Sendung 00340434277303722 befindet sich im Zustellfahrzeug. Live verfolgen: https://www.gls-pakete.de/sendungsverfolgung,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Hausarztpraxis Dr. Vogel: Erinnerung: Ihr Termin ist am 27.11. um 14:20 Uhr. Bei Verhinderung bitte rechtzeitig absagen.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
"Deutsche Bank: Kartenzahlung 749,99 € erfolgreich. Alle Umsätze sehen Sie im Online-Banking: https://www.deutsche-bank.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
Thalia: Ihre Bestellung 142-6294819 wurde bestätigt. Übersicht: https://www.thalia.de/mein-konto,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
"Volksbank: Ihre Kreditkartenabrechnung für November liegt vor. Der Betrag von 520,00 € wird am 12. abgebucht. Infos: https://www.vr.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
DPD: Ihre Sendung 00340434694021782 befindet sich im Zustellfahrzeug. Live verfolgen: https://www.dpd.com/de/de/empfangen/pakete-verfolgen/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
"MediaMarkt: Vielen Dank für Ihre Bestellung 539-1026245. Wir informieren Sie, sobald die Ware versandt wird. https://www.mediamarkt.de/de/myaccount",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Hautarztpraxis Dr. Sommer: Erinnerung an Ihren Termin morgen um 15:20 Uhr. Bitte bringen Sie Ihre Unterlagen mit.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
"Postbank: Kartenzahlung 870,49 € erfolgreich. Alle Umsätze sehen Sie im Online-Banking: https://www.postbank.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
Otto: Ihre Bestellung 836-4985095 wurde versandt. Lieferung voraussichtlich Samstag. https://www.otto.de/mein-konto,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Sportverein TSV: Ihr Einmalpasswort für die Anmeldung: 671 474. Bitte nicht weitergeben.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",verifizierung
1&1: Die Störung in Ihrer Region ist behoben. Ihr Anschluss funktioniert wieder normal. Status: https://control-center.1und1.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",telekom_echt
Hausarztpraxis Dr. Vogel: Bitte bestätigen Sie Ihren Termin am 20.12. um 15:20 Uhr mit JA.,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
AOK: Ihre Unterlagen wurden per Post versandt. Weitere Informationen finden Sie unter https://www.aok.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
Praxis Dr. Meier: Wir möchten Sie freundlich an Ihren Termin am 19.7. um 11:30 Uhr erinnern. Mit freundlichen Grüßen,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
"Liebe Eltern, am 17.1. findet der Elternsprechtag von 14:00 bis 18:00 Uhr statt. Anmeldung: https://www.iserv.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",schule_arbeit
comdirect: Ihr Freistellungsauftrag wurde aktualisiert. Details im Online-Banking: https://www.comdirect.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
comdirect: Ihr Kontoauszug für Juni steht im Online-Banking bereit: https://www.comdirect.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
ING: Ihr Freistellungsauftrag wurde aktualisiert. Details im Online-Banking: https://www.ing.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
Deutsche Post: Ihre Sendung 00340434303901283 befindet sich im Zustellfahrzeug. Live verfolgen: https://www.deutschepost.de/de/s/sendungsverfolgung.html,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
"Sparkasse: Für die Überweisung von 332,49 € wurde eine TAN angefordert. Bitte in der App freigeben.",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
DPD: Ihr Paket 00340434513140753 liegt in der Filiale zur Abholung bereit. Bitte Ausweis mitbringen. Infos: https://www.dpd.com/de/de/empfangen/pakete-verfolgen/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Bundesagentur für Arbeit: Ihre ausgeliehenen Medien sind bis zum 11.3. verlängert. Übersicht: https://www.arbeitsagentur.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",behoerde_echt
"Deutsche Bank: Ihre Kreditkartenabrechnung für September liegt vor. Der Betrag von 11,99 € wird am 15. abgebucht. Infos: https://www.deutsche-bank.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
"Opa, ich habe dir das Video hochgeladen: https://www.youtube.com/watch?v=r7nc85e5e9p",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",familie
"Augenoptik Blick: Ihr Termin wurde auf den 13.5., 11:00 Uhr verschoben. Passt das für Sie?",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
Lieferando: Ihr Artikel ist abholbereit. Bitte Bestellbestätigung mitbringen. Details: https://www.lieferando.de,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
"Zalando: Ihre Rücksendung ist eingegangen. Die Erstattung von 101,90 € erfolgt in wenigen Werktagen. https://www.zalando.de/myaccount",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",shopping_echt
Hermes: Ihr Paket 00340434174684276 kommt morgen zwischen 08:00 und 20:00 Uhr. Zustelloptionen ändern: https://www.myhermes.de/empfangen/sendungsverfolgung/,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",paket_echt
Team-Meeting wird auf 15:00 Uhr verschoben. Bitte aktuellen Projektstand mitbringen. Agenda: https://www.microsoft.com/de-de/microsoft-teams,0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",schule_arbeit
"Postbank: Für die Überweisung von 1251,90 € wurde eine TAN angefordert. Bitte in der App freigeben.",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
"Sparkasse: Ihre Kreditkartenabrechnung für November liegt vor. Der Betrag von 1330,90 € wird am 15. abgebucht. Infos: https://www.sparkasse.de",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",bank_echt
"Volkshochschule: Ihr Termin wurde auf den 9.1., 10:30 Uhr verschoben. Passt das für Sie?",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",termin
"Vodafone: Ihre Rechnung für November (45,99 €) ist im Kundencenter verfügbar: https://www.vodafone.de/meinvodafone",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",telekom_echt
"Vodafone: Ihr Guthaben beträgt 66,99 €. Aufladen unter https://www.vodafone.de/meinvodafone",0,"synthetic v3: generiert mit Claude (Anthropic) am 2026-09-17 – nur fuer Training, nie fuer Test; Fokus: formelle deutsche Nachrichten mit offiziellem Link (Gegengewicht zur Sie/Ihre-Verzerrung)",telekom_echt
